order,status,source,loc,loc.correct,latitude.gazetteer,longitude.gazetteer,resolution.gazetteer,priority
9228,ok,gdam,honduras_santa barbara_chinda,honduras_santa barbara_chinda,15.11087311,-88.15652404,county,2
9229,ok,gdam,honduras_santa barbara_concepcion norte,honduras_santa barbara_concepcion norte,15.18013258,-88.13916246,county,2
9230,ok,gdam,honduras_santa barbara_concepcion sur,honduras_santa barbara_concepcion sur,14.80360386,-88.14157069,county,2
9231,ok,gdam,honduras_santa barbara_el nispero,honduras_santa barbara_el nispero,14.75827177,-88.32730108,county,2
9232,ok,gdam,honduras_santa barbara_gualala,honduras_santa barbara_gualala,14.98340576,-88.17562634,county,2
9233,ok,gdam,honduras_santa barbara_ilama,honduras_santa barbara_ilama,15.03393876,-88.1168385,county,2
9234,ok,gdam,honduras_santa barbara_las vegas,honduras_santa barbara_las vegas,14.85155679,-88.0533228,county,2
9235,ok,gdam,honduras_santa barbara_macuelizo,honduras_santa barbara_macuelizo,15.21417368,-88.57191171,county,2
34464,ok,gdam,honduras_santa barbara,honduras_santa barbara,15.08669493,-88.34704918,state,2
9236,ok,gdam,honduras_santa barbara_naranjito,honduras_santa barbara_naranjito,14.95496632,-88.61606601,county,2
9237,ok,gdam,honduras_santa barbara_nueva frontera,honduras_santa barbara_nueva frontera,15.2614526,-88.66914045,county,2
9238,ok,gdam,honduras_santa barbara_nuevo celilac,honduras_santa barbara_nuevo celilac,14.95906976,-88.36653604,county,2
9239,ok,gdam,honduras_santa barbara_petoa,honduras_santa barbara_petoa,15.25443829,-88.22805533,county,2
9240,ok,gdam,honduras_santa barbara_proteccion,honduras_santa barbara_proteccion,15.06068547,-88.61128261,county,2
9241,ok,gdam,honduras_santa barbara_quimistan,honduras_santa barbara_quimistan,15.3986217,-88.35901254,county,2
9242,ok,gdam,honduras_santa barbara_san francisco ojuera,honduras_santa barbara_san francisco ojuera,14.6870084,-88.21844496,county,2
9243,ok,gdam,honduras_santa barbara_san jose colinas,honduras_santa barbara_san jose colinas,15.04898969,-88.32126596,county,2
9244,ok,gdam,honduras_santa barbara_san luis,honduras_santa barbara_san luis,15.08969132,-88.47087889,county,2
9245,ok,gdam,honduras_santa barbara_san marcos,honduras_santa barbara_san marcos,15.24246942,-88.4004782,county,2
9246,ok,gdam,honduras_santa barbara_san nicolas,honduras_santa barbara_san nicolas,14.89939575,-88.36132021,county,2
9247,ok,gdam,honduras_santa barbara_san pedro zacapa,honduras_santa barbara_san pedro zacapa,14.7287862,-88.08655652,county,2
9248,ok,gdam,honduras_santa barbara_san vicente centenario,honduras_santa barbara_san vicente centenario,14.87145793,-88.29408558,county,2
9249,ok,gdam,honduras_santa barbara_santa barbara,honduras_santa barbara_santa barbara,14.90357652,-88.17200932,county,2
9250,ok,gdam,honduras_santa barbara_santa rita,honduras_santa barbara_santa rita,14.73903965,-88.26360316,county,2
9251,ok,gdam,honduras_santa barbara_trinidad copan,honduras_santa barbara_trinidad copan,15.13727245,-88.25684021,county,2
9252,ok,gdam,honduras_valle_alianza,honduras_valle_alianza,13.44396975,-87.71030515,county,2
9253,ok,gdam,honduras_valle_amapala,honduras_valle_amapala,13.34279143,-87.61337489,county,2
9254,ok,gdam,honduras_valle_aramecina,honduras_valle_aramecina,13.72445481,-87.69434849,county,2
9255,ok,gdam,honduras_valle_caridad,honduras_valle_caridad,13.80992685,-87.69090572,county,2
9256,ok,gdam,honduras_valle_goascoran,honduras_valle_goascoran,13.58725037,-87.7161154,county,2
9257,ok,gdam,honduras_valle_langue,honduras_valle_langue,13.65834027,-87.63341162,county,2
34465,ok,gdam,honduras_valle,honduras_valle,13.55148707,-87.58823976,state,2
9258,ok,gdam,honduras_valle_nacaome,honduras_valle_nacaome,13.51838049,-87.52823181,county,2
9259,ok,gdam,honduras_valle_san francisco coray,honduras_valle_san francisco coray,13.67258779,-87.55075985,county,2
9260,ok,gdam,honduras_valle_san lorenzo,honduras_valle_san lorenzo,13.4453984,-87.41193413,county,2
9261,ok,gdam,honduras_yoro_arenal,honduras_yoro_arenal,15.34964645,-86.85080796,county,2
9262,ok,gdam,honduras_yoro_el negrito,honduras_yoro_el negrito,15.40802524,-87.70920088,county,2
9263,ok,gdam,honduras_yoro_el progreso,honduras_yoro_el progreso,15.42371102,-87.80609576,county,2
9264,ok,gdam,honduras_yoro_jocon,honduras_yoro_jocon,15.28994658,-86.98670801,county,2
9265,ok,gdam,honduras_yoro_morazan,honduras_yoro_morazan,15.33154914,-87.57742407,county,2
34466,ok,gdam,honduras_yoro,honduras_yoro,15.30052349,-87.20288078,state,2
9266,ok,gdam,honduras_yoro_olanchito,honduras_yoro_olanchito,15.45185383,-86.67501496,county,2
9267,ok,gdam,honduras_yoro_santa rita,honduras_yoro_santa rita,15.1821807,-87.8181245,county,2
9268,ok,gdam,honduras_yoro_sulaco,honduras_yoro_sulaco,14.95932859,-87.30901741,county,2
9269,ok,gdam,honduras_yoro_victoria,honduras_yoro_victoria,15.07461294,-87.5835629,county,2
9270,ok,gdam,honduras_yoro_yorito,honduras_yoro_yorito,15.05719392,-87.3340899,county,2
9271,ok,gdam,honduras_yoro_yoro,honduras_yoro_yoro,15.22867986,-87.25042864,county,2
34624,ok,gdam,hong kong,hong kong,22.42353391,114.1619493,country,2
22388,ok,gdam,hungary,hungary,47.16732303,19.41404386,country,2
22389,ok,gdam,iceland,iceland,64.98305742,-18.57922451,country,2
22390,ok,gdam,india,india,22.91145534,79.58483034,country,2
22391,ok,gdam,indonesia,indonesia,-0.21028701,113.9972193,country,2
22392,ok,gdam,iran,iran,32.56484895,54.30435432,country,2
22393,ok,gdam,iraq,iraq,32.99988333,43.75478366,country,2
22394,ok,gdam,ireland,ireland,53.17990533,-8.146707991,country,2
22395,ok,gdam,isle man,isle man,54.2284069,-4.537847554,country,2
22396,ok,gdam,israel,israel,31.088924,34.850483,country,2
22397,ok,gdam,italy,italy,43.52489,12.16252216,country,2
9272,ok,gdam,jamaica_clarendon,jamaica_clarendon,17.98759711,-77.2795677,state,2
9273,ok,gdam,jamaica_hanover,jamaica_hanover,18.38513675,-78.12574432,state,2
9274,ok,gdam,jamaica_kingston,jamaica_kingston,17.97117035,-76.76680508,state,2
9275,ok,gdam,jamaica_manchester,jamaica_manchester,18.03557752,-77.50705398,state,2
22398,ok,gdam,jamaica,jamaica,18.15707142,-77.31048448,country,2
9276,ok,gdam,jamaica_portland,jamaica_portland,18.11927131,-76.51609158,state,2
9277,ok,gdam,jamaica_saint andrew,jamaica_saint andrew,18.04774702,-76.76263115,state,2
9278,ok,gdam,jamaica_saint ann,jamaica_saint ann,18.32123975,-77.25982569,state,2
9279,ok,gdam,jamaica_saint catherine,jamaica_saint catherine,18.05061858,-77.01848481,state,2
9280,ok,gdam,jamaica_saint elizabeth,jamaica_saint elizabeth,18.06053703,-77.7442039,state,2
9281,ok,gdam,jamaica_saint james,jamaica_saint james,18.39007322,-77.84644357,state,2
9282,ok,gdam,jamaica_saint mary,jamaica_saint mary,18.28424301,-76.88898713,state,2
9283,ok,gdam,jamaica_saint thomas,jamaica_saint thomas,17.94975878,-76.45259565,state,2
9284,ok,gdam,jamaica_trelawny,jamaica_trelawny,18.36325768,-77.60543456,state,2
9285,ok,gdam,jamaica_westmoreland,jamaica_westmoreland,18.25163722,-78.09351218,state,2
22399,ok,gdam,japan,japan,36.65226619,137.9779281,country,2
22400,ok,gdam,jersey,jersey,49.21382588,-2.132721766,country,2
22401,ok,gdam,jordan,jordan,31.2492614,36.78888363,country,2
22402,ok,gdam,kazakhstan,kazakhstan,48.15800915,67.25913293,country,2
22403,ok,gdam,kenya,kenya,0.55422066,37.84402592,country,2
22404,ok,gdam,kiribati,kiribati,1.849932713,-157.3527784,country,2
22405,ok,gdam,kosovo,kosovo,42.56588194,20.87545304,country,2
22406,ok,gdam,kuwait,kuwait,29.32805398,47.57710981,country,2
22407,ok,gdam,kyrgyzstan,kyrgyzstan,41.46223275,74.55377044,country,2
22408,ok,gdam,laos,laos,18.49517502,103.7681574,country,2
22409,ok,gdam,latvia,latvia,56.85330089,24.93158492,country,2
22410,ok,gdam,lebanon,lebanon,33.91956626,35.89170193,country,2
22411,ok,gdam,lesotho,lesotho,-29.58296167,28.24668416,country,2
22412,ok,gdam,liberia,liberia,6.44528817,-9.307260984,country,2
22413,ok,gdam,libya,libya,27.0403161,18.03116467,country,2
22414,ok,gdam,liechtenstein,liechtenstein,47.14246314,9.553804778,country,2
22415,ok,gdam,lithuania,lithuania,55.33458311,23.90910902,country,2
22416,ok,gdam,luxembourg,luxembourg,49.77649888,6.094189194,country,2
34625,ok,gdam,macau,macau,22.15895946,113.5609768,country,2
22418,ok,gdam,macedonia,macedonia,41.59296349,21.69197597,country,2
22419,ok,gdam,madagascar,madagascar,-19.38188338,46.69666357,country,2
22420,ok,gdam,malawi,malawi,-13.21528557,34.30040718,country,2
22421,ok,gdam,malaysia,malaysia,3.61617761,114.7417487,country,2
22422,ok,gdam,maldives,maldives,1.905893902,73.5379688,country,2
22423,ok,gdam,mali,mali,17.35624109,-3.522152416,country,2
22424,ok,gdam,malta,malta,35.888358,14.44010333,country,2
22425,ok,gdam,marshall islands,marshall islands,7.147195,171.034243,country,2
22428,ok,gdam,martinique_fort france_fort france,martinique_fort france_fort france,14.63862078,-61.06876905,county,2
22429,ok,gdam,martinique_fort france_le lamentin,martinique_fort france_le lamentin,14.62570078,-60.99317476,county,2
34635,ok,gdam,martinique_fort france,martinique_fort france,14.64338898,-61.03711706,state,2
22430,ok,gdam,martinique_fort france_saint joseph,martinique_fort france_saint joseph,14.67660892,-61.04606976,county,2
22431,ok,gdam,martinique_fort france_sch?lcher,martinique_fort france_schoelcher,14.64863829,-61.10211389,county,2
34676,ok,gdam,martinique_fort france_schoelcher,martinique_fort france_schoelcher,14.64863829,-61.10211389,county,2
22432,ok,gdam,martinique_le marin_ducos,martinique_le marin_ducos,14.57609208,-60.96549861,county,2
22433,ok,gdam,martinique_le marin_le diamant,martinique_le marin_le diamant,14.486944190000001,-61.01757297,county,2
22434,ok,gdam,martinique_le marin_le francois,martinique_le marin_le francois,14.60550732,-60.90734872,county,2
22435,ok,gdam,martinique_le marin_le marin,martinique_le marin_le marin,14.48279078,-60.85698035,county,2
22436,ok,gdam,martinique_le marin_le vauclin,martinique_le marin_le vauclin,14.54369955,-60.85674473,county,2
22437,ok,gdam,martinique_le marin_les anses arlets,martinique_le marin_les anses arlets,14.4993077,-61.07086949,county,2
22438,ok,gdam,martinique_le marin_les trois ilets,martinique_le marin_les trois ilets,14.52640655,-61.03777329,county,2
34636,ok,gdam,martinique_le marin,martinique_le marin,14.52494581,-60.93200166,state,2
22439,ok,gdam,martinique_le marin_riviere pilote,martinique_le marin_riviere pilote,14.50559541,-60.89932663,county,2
22440,ok,gdam,martinique_le marin_riviere salee,martinique_le marin_riviere salee,14.52213314,-60.96677475,county,2
22441,ok,gdam,martinique_le marin_sainte anne,martinique_le marin_sainte anne,14.43667414,-60.85488329,county,2
22442,ok,gdam,martinique_le marin_saint esprit,martinique_le marin_saint esprit,14.55625012,-60.92237023,county,2
22443,ok,gdam,martinique_le trinite_basse pointe,martinique_le trinite_basse pointe,14.84191438,-61.12278568,county,2
22444,ok,gdam,martinique_le trinite_gros morne,martinique_le trinite_gros morne,14.71091443,-61.02713177,county,2
22445,ok,gdam,martinique_le trinite_la trinite,martinique_le trinite_la trinite,14.73785734,-60.95219083,county,2
22446,ok,gdam,martinique_le trinite_l'ajoupa bouillon,martinique_le trinite_l'ajoupa bouillon,14.81610209,-61.12003761,county,2
22447,ok,gdam,martinique_le trinite_le lorrain,martinique_le trinite_le lorrain,14.8029259,-61.07594982,county,2
22448,ok,gdam,martinique_le trinite_le marigot,martinique_le trinite_le marigot,14.78187872,-61.05036812,county,2
22449,ok,gdam,martinique_le trinite_le robert,martinique_le trinite_le robert,14.678075,-60.947087,county,2
22450,ok,gdam,martinique_le trinite_macouba,martinique_le trinite_macouba,14.85122,-61.16570902,county,2
34637,ok,gdam,martinique_le trinite,martinique_le trinite,14.76582492,-61.03717707,state,2
22451,ok,gdam,martinique_le trinite_sainte marie,martinique_le trinite_sainte marie,14.76853807,-61.0192241,county,2
22427,ok,gdam,martinique,martinique,14.65274671,-61.0181145,country,2
22452,ok,gdam,martinique_saint pierre_bellefontaine,martinique_saint pierre_bellefontaine,14.67629216,-61.14663713,county,2
22453,ok,gdam,martinique_saint pierre_case pilote,martinique_saint pierre_case pilote,14.66002683,-61.12753398,county,2
22454,ok,gdam,martinique_saint pierre_fonds saint denis,martinique_saint pierre_fonds saint denis,14.72788929,-61.1175917,county,2
22455,ok,gdam,martinique_saint pierre_le carbet,martinique_saint pierre_le carbet,14.70909015,-61.16578132,county,2
22456,ok,gdam,martinique_saint pierre_le morne rouge,martinique_saint pierre_le morne rouge,14.77069109,-61.11925119,county,2
22457,ok,gdam,martinique_saint pierre_le morne vert,martinique_saint pierre_le morne vert,14.70428741,-61.13546379,county,2
22458,ok,gdam,martinique_saint pierre_le precheur,martinique_saint pierre_le precheur,14.82142934,-61.20521241,county,2
34638,ok,gdam,martinique_saint pierre,martinique_saint pierre,14.74884348,-61.15069843,state,2
22459,ok,gdam,martinique_saint pierre_saint pierre,martinique_saint pierre_saint pierre,14.77601604,-61.17184436,county,2
22460,ok,gdam,mauritania,mauritania,20.26526487,-10.33558278,country,2
22461,ok,gdam,mauritius,mauritius,-20.28362633,57.57198453,country,2
22462,ok,gdam,mayotte,mayotte,-12.82399113,45.14392097,country,2
9286,ok,gdam,mexico_aguascalientes_aguascalientes,mexico_aguascalientes_aguascalientes,21.832771610000002,-102.2420311,county,2
9287,ok,gdam,mexico_aguascalientes_asientos,mexico_aguascalientes_asientos,22.10411579,-102.08956,county,2
9288,ok,gdam,mexico_aguascalientes_calvillo,mexico_aguascalientes_calvillo,21.85266974,-102.7238044,county,2
9289,ok,gdam,mexico_aguascalientes_cosio,mexico_aguascalientes_cosio,22.3155748,-102.313984,county,2
9290,ok,gdam,mexico_aguascalientes_jesus maria,mexico_aguascalientes_jesus maria,21.90610608,-102.4603045,county,2
34474,ok,gdam,mexico_aguascalientes,mexico_aguascalientes,21.977582429999998,-102.3836993,state,2
9291,ok,gdam,mexico_aguascalientes_pabellon arteaga,mexico_aguascalientes_pabellon arteaga,22.0736815,-102.3011193,county,2
9292,ok,gdam,mexico_aguascalientes_rincon romos,mexico_aguascalientes_rincon romos,22.21599151,-102.3409498,county,2
9293,ok,gdam,mexico_aguascalientes_san jose gracia,mexico_aguascalientes_san jose gracia,22.10344329,-102.5437676,county,2
9294,ok,gdam,mexico_aguascalientes_tepezala,mexico_aguascalientes_tepezala,22.2044055,-102.1832327,county,2
9298,ok,gdam,mexico_baja california_ensenada,mexico_baja california_ensenada,29.93326323,-114.868516,county,2
9299,ok,gdam,mexico_baja california_mexicali,mexico_baja california_mexicali,31.84669801,-115.3044614,county,2
9300,ok,gdam,mexico_baja california_mulege,mexico_baja california_mulege,28.18186212,-115.23067,county,2
34475,ok,gdam,mexico_baja california,mexico_baja california,30.55904089,-115.0933852,state,2
9301,ok,gdam,mexico_baja california_tecate,mexico_baja california_tecate,32.3748975,-116.2238852,county,2
9302,ok,gdam,mexico_baja california_tijuana,mexico_baja california_tijuana,32.34321102,-116.8391746,county,2
9295,ok,gdam,mexico_baja california sur_comondu,mexico_baja california sur_comondu,25.44769864,-111.6311457,county,2
9296,ok,gdam,mexico_baja california sur_la paz,mexico_baja california sur_la paz,23.93636654,-110.4031014,county,2
9297,ok,gdam,mexico_baja california sur_mulege,mexico_baja california sur_mulege,27.18639015,-113.115659,county,2
34476,ok,gdam,mexico_baja california sur,mexico_baja california sur,25.90831565,-112.039736,state,2
9303,ok,gdam,mexico_campeche_calkini,mexico_campeche_calkini,20.37034951,-90.27565034,county,2
9304,ok,gdam,mexico_campeche_campeche,mexico_campeche_campeche,19.65550272,-90.26055268,county,2
9305,ok,gdam,mexico_campeche_carmen,mexico_campeche_carmen,18.38356289,-91.01672193,county,2
9306,ok,gdam,mexico_campeche_champoton,mexico_campeche_champoton,18.6090102,-90.02688371,county,2
9307,ok,gdam,mexico_campeche_hecelchakan,mexico_campeche_hecelchakan,20.14850523,-90.10384078,county,2
9308,ok,gdam,mexico_campeche_hopelchen,mexico_campeche_hopelchen,19.20278457,-89.49949567,county,2
34477,ok,gdam,mexico_campeche,mexico_campeche,18.82914798,-90.30399345,state,2
9309,ok,gdam,mexico_campeche_palizada,mexico_campeche_palizada,18.28841005,-92.00336137,county,2
9310,ok,gdam,mexico_campeche_tenabo,mexico_campeche_tenabo,19.96688475,-90.20089106,county,2
9311,ok,gdam,mexico_chiapas_acacoyagua,mexico_chiapas_acacoyagua,15.43839726,-92.68174971,county,2
9312,ok,gdam,mexico_chiapas_acala,mexico_chiapas_acala,16.57452712,-92.83082188,county,2
9313,ok,gdam,mexico_chiapas_acapetahua,mexico_chiapas_acapetahua,15.26912657,-92.78148478,county,2
9314,ok,gdam,mexico_chiapas_altamirano,mexico_chiapas_altamirano,16.70109548,-91.86540892,county,2
9315,ok,gdam,mexico_chiapas_amatan,mexico_chiapas_amatan,17.38843884,-92.8548974,county,2
9317,ok,gdam,mexico_chiapas_amatenango frontera,mexico_chiapas_amatenango frontera,15.58941101,-92.08151276,county,2
9316,ok,gdam,mexico_chiapas_amatenango valle,mexico_chiapas_amatenango valle,16.57280808,-92.37085052,county,2
9318,ok,gdam,mexico_chiapas_angel albino corzo,mexico_chiapas_angel albino corzo,15.7577883,-92.69717694,county,2
9319,ok,gdam,mexico_chiapas_arriaga,mexico_chiapas_arriaga,16.27075512,-93.97245278,county,2
9320,ok,gdam,mexico_chiapas_bejucal ocampo,mexico_chiapas_bejucal ocampo,15.53030481,-92.15676059,county,2
9321,ok,gdam,mexico_chiapas_bella vista,mexico_chiapas_bella vista,15.65586242,-92.20002874,county,2
9322,ok,gdam,mexico_chiapas_berriozabal,mexico_chiapas_berriozabal,16.88623017,-93.2954986,county,2
9323,ok,gdam,mexico_chiapas_bochil,mexico_chiapas_bochil,16.99260055,-92.94720832,county,2
9324,ok,gdam,mexico_chiapas_cacahoatan,mexico_chiapas_cacahoatan,15.07220781,-92.16445129,county,2
9325,ok,gdam,mexico_chiapas_catazaja,mexico_chiapas_catazaja,17.78004867,-91.99842716,county,2
9326,ok,gdam,mexico_chiapas_chalchihuitan,mexico_chiapas_chalchihuitan,17.03657598,-92.6133706,county,2
9327,ok,gdam,mexico_chiapas_chamula,mexico_chiapas_chamula,16.82910822,-92.67702516,county,2
9328,ok,gdam,mexico_chiapas_chanal,mexico_chiapas_chanal,16.63633981,-92.22092873,county,2
9329,ok,gdam,mexico_chiapas_chapultenango,mexico_chiapas_chapultenango,17.31520998,-93.11188015,county,2
9330,ok,gdam,mexico_chiapas_chenalho,mexico_chiapas_chenalho,16.92413845,-92.59739378,county,2
9331,ok,gdam,mexico_chiapas_chiapa corzo,mexico_chiapas_chiapa corzo,16.54559808,-92.94089213,county,2
9332,ok,gdam,mexico_chiapas_chiapilla,mexico_chiapas_chiapilla,16.55165816,-92.7271117,county,2
