"order","source","kingdom","name","name.correct","order.correct","class.correct"
1069,"apg_v14|col_v2025","plantae","Neocallitropsidaceae","Cupressaceae","Cupressales","Pinopsida"
1070,"apg_v14","plantae","Neottiaceae","Orchidaceae","Asparagales","Liliopsida"
1071,"apg_v14|col_v2025","plantae","Nepenthaceae","Nepenthaceae","Caryophyllales","Magnoliopsida"
1072,"apg_v14","plantae","Nepetaceae","Lamiaceae","Lamiales","Magnoliopsida"
1073,"apg_v14|col_v2025","plantae","Nesogenaceae","Orobanchaceae","Lamiales","Magnoliopsida"
1074,"apg_v14|col_v2025","plantae","Neuradaceae","Neuradaceae","Malvales","Magnoliopsida"
1075,"apg_v14","plantae","Neuwiediaceae","Orchidaceae","Asparagales","Liliopsida"
1076,"apg_v14|col_v2025","plantae","Nhandirobaceae","Cucurbitaceae","Cucurbitales","Magnoliopsida"
1077,"apg_v14|col_v2025","plantae","Nicotianaceae","Solanaceae","Solanales","Magnoliopsida"
1078,"apg_v14|col_v2025","plantae","Nigellaceae","Ranunculaceae","Ranunculales","Magnoliopsida"
1079,"apg_v14|col_v2025","plantae","Nitrariaceae","Nitrariaceae","Sapindales","Magnoliopsida"
1080,"apg_v14|col_v2025","plantae","Nolanaceae","Solanaceae","Solanales","Magnoliopsida"
1081,"apg_v14","plantae","Nolinaceae","Asparagaceae","Asparagales","Liliopsida"
1082,"apg_v14","plantae","Nonateliaceae","Rubiaceae","Gentianales","Magnoliopsida"
1083,"apg_v14|col_v2025","plantae","Nopaleaceae","Cactaceae","Caryophyllales","Magnoliopsida"
1084,"apg_v14|col_v2025","plantae","Noranteaceae","Marcgraviaceae","Ericales","Magnoliopsida"
1085,"apg_v14|col_v2025","plantae","Nothofagaceae","Nothofagaceae","Fagales","Magnoliopsida"
1086,"apg_v14|col_v2025","plantae","Nupharaceae","Nymphaeaceae","Nymphaeales","Magnoliopsida"
1087,"apg_v14|col_v2025","plantae","Nuytsiaceae","Loranthaceae","Santalales","Magnoliopsida"
1088,"apg_v14|col_v2025","plantae","Nyctaginaceae","Nyctaginaceae","Caryophyllales","Magnoliopsida"
1089,"apg_v14","plantae","Nyctanthaceae","Oleaceae","Lamiales","Magnoliopsida"
1090,"apg_v14|col_v2025","plantae","Nymphaeaceae","Nymphaeaceae","Nymphaeales","Magnoliopsida"
1091,"apg_v14","plantae","Nypaceae","Arecaceae","Arecales","Liliopsida"
1092,"apg_v14|col_v2025","plantae","Nyssaceae","Nyssaceae","Cornales","Magnoliopsida"
1093,"apg_v14|col_v2025","plantae","Obolariaceae","Gentianaceae","Gentianales","Magnoliopsida"
1094,"apg_v14|col_v2025","plantae","Ochnaceae","Ochnaceae","Malpighiales","Magnoliopsida"
1095,"apg_v14|col_v2025","plantae","Ochranthaceae","Staphyleaceae","Crossosomatales","Magnoliopsida"
1096,"apg_v14|col_v2025","plantae","Octoknemaceae","Octoknemaceae","Santalales","Magnoliopsida"
1097,"apg_v14|col_v2025","plantae","Oenotheraceae","Onagraceae","Myrtales","Magnoliopsida"
1098,"apg_v14|col_v2025","plantae","Oftiaceae","Scrophulariaceae","Lamiales","Magnoliopsida"
1099,"apg_v14|col_v2025","plantae","Olacaceae","Olacaceae","Santalales","Magnoliopsida"
1100,"apg_v14|col_v2025","plantae","Oleaceae","Oleaceae","Lamiales","Magnoliopsida"
1101,"apg_v14|col_v2025","plantae","Oliniaceae","Penaeaceae","Myrtales","Magnoliopsida"
1102,"apg_v14","plantae","Olyraceae","Poaceae","Poales","Liliopsida"
1103,"apg_v14|col_v2025","plantae","Onagraceae","Onagraceae","Myrtales","Magnoliopsida"
1104,"apg_v14|col_v2025","plantae","Oncothecaceae","Oncothecaceae","Icacinales","Magnoliopsida"
1105,"apg_v14|col_v2025","plantae","Onosmaceae","Boraginaceae","Boraginales","Magnoliopsida"
1106,"apg_v14","plantae","Operculariaceae","Rubiaceae","Gentianales","Magnoliopsida"
1107,"apg_v14","plantae","Ophiopogonaceae","Asparagaceae","Asparagales","Liliopsida"
1108,"apg_v14|col_v2025","plantae","Ophioxylaceae","Apocynaceae","Gentianales","Magnoliopsida"
1109,"apg_v14|col_v2025","plantae","Ophiraceae","Grubbiaceae","Cornales","Magnoliopsida"
1110,"apg_v14","plantae","Ophiuraceae","Poaceae","Poales","Liliopsida"
1111,"apg_v14","plantae","Ophrydaceae","Orchidaceae","Asparagales","Liliopsida"
1112,"apg_v14|col_v2025","plantae","Opiliaceae","Opiliaceae","Santalales","Magnoliopsida"
1113,"apg_v14","plantae","Oporanthaceae","Amaryllidaceae","Asparagales","Liliopsida"
1114,"apg_v14|col_v2025","plantae","Opuntiaceae","Cactaceae","Caryophyllales","Magnoliopsida"
1115,"apg_v14|col_v2025","plantae","Orchidaceae","Orchidaceae","Asparagales","Liliopsida"
1116,"apg_v14","plantae","Ornithogalaceae","Asparagaceae","Asparagales","Liliopsida"
1117,"apg_v14","plantae","Ornithrophaceae","Cunoniaceae","Oxalidales","Magnoliopsida"
1118,"apg_v14|col_v2025","plantae","Orobanchaceae","Orobanchaceae","Lamiales","Magnoliopsida"
1119,"apg_v14","plantae","Orontiaceae","Araceae","Alismatales","Liliopsida"
1120,"apg_v14|col_v2025","plantae","Ortegaceae","Caryophyllaceae","Caryophyllales","Magnoliopsida"
1121,"apg_v14","plantae","Oryzaceae","Poaceae","Poales","Liliopsida"
1122,"apg_v14|col_v2025","plantae","Osyridaceae","Santalaceae","Santalales","Magnoliopsida"
1123,"apg_v14|col_v2025","plantae","Oxalidaceae","Oxalidaceae","Oxalidales","Magnoliopsida"
1124,"apg_v14|col_v2025","plantae","Oxycladaceae","Plantaginaceae","Lamiales","Magnoliopsida"
1125,"apg_v14|col_v2025","plantae","Oxycoccaceae","Ericaceae","Ericales","Magnoliopsida"
1126,"apg_v14|col_v2025","plantae","Oxystylidaceae","Cleomaceae","Brassicales","Magnoliopsida"
1127,"apg_v14|col_v2025","plantae","Pachysandraceae","Buxaceae","Buxales","Magnoliopsida"
1128,"apg_v14|col_v2025","plantae","Pacouriaceae","Apocynaceae","Gentianales","Magnoliopsida"
1129,"apg_v14|col_v2025","plantae","Paeoniaceae","Paeoniaceae","Saxifragales","Magnoliopsida"
1130,"apg_v14","plantae","Pagamaeaceae","Rubiaceae","Gentianales","Magnoliopsida"
1131,"apg_v14","plantae","Paivaeusaceae","Picrodendraceae","Malpighiales","Magnoliopsida"
1132,"apg_v14","plantae","Palmae","Palmae","Arecales",NA
1133,"apg_v14","plantae","Pancratiaceae","Amaryllidaceae","Asparagales","Liliopsida"
1134,"apg_v14|col_v2025","plantae","Pandaceae","Pandaceae","Malpighiales","Magnoliopsida"
1135,"apg_v14|col_v2025","plantae","Pandanaceae","Pandanaceae","Pandanales","Liliopsida"
1136,"apg_v14|col_v2025","plantae","Pangiaceae","Achariaceae","Malpighiales","Magnoliopsida"
1137,"apg_v14","plantae","Panicaceae","Poaceae","Poales","Liliopsida"
1138,"apg_v14|col_v2025","plantae","Papaveraceae","Papaveraceae","Ranunculales","Magnoliopsida"
1139,"apg_v14|col_v2025","plantae","Papayaceae","Caricaceae","Brassicales","Magnoliopsida"
1140,"apg_v14","plantae","Papilionaceae","Fabaceae","Fabales","Magnoliopsida"
1141,"apg_v14","plantae","Pappophoraceae","Poaceae","Poales","Liliopsida"
1142,"apg_v14","plantae","Papyraceae","Cyperaceae","Poales","Liliopsida"
1143,"apg_v14|col_v2025","plantae","Paracryphiaceae","Paracryphiaceae","Paracryphiales","Magnoliopsida"
1144,"apg_v14","plantae","Parasitaxaceae","Podocarpaceae","Cupressales","Pinopsida"
1145,"apg_v14","plantae","Parianaceae","Poaceae","Poales","Liliopsida"
1146,"apg_v14","plantae","Paridaceae","Melanthiaceae","Liliales","Liliopsida"
1147,"apg_v14|col_v2025","plantae","Parkeriaceae","Pteridaceae","Polypodiales","Polypodiopsida"
1148,"apg_v14|col_v2025","plantae","Parnassiaceae","Celastraceae","Celastrales","Magnoliopsida"
1149,"apg_v14|col_v2025","plantae","Paronychiaceae","Caryophyllaceae","Caryophyllales","Magnoliopsida"
1150,"apg_v14|col_v2025","plantae","Paropsiaceae","Passifloraceae","Malpighiales","Magnoliopsida"
1151,"apg_v14|col_v2025","plantae","Parrotiaceae","Hamamelidaceae","Saxifragales","Magnoliopsida"
1152,"apg_v14|col_v2025","plantae","Partheniaceae","Asteraceae","Asterales","Magnoliopsida"
1153,"apg_v14","plantae","Paspalaceae","Poaceae","Poales","Liliopsida"
1154,"apg_v14|col_v2025","plantae","Passifloraceae","Passifloraceae","Malpighiales","Magnoliopsida"
1155,"apg_v14|col_v2025","plantae","Pastinacaceae","Apiaceae","Apiales","Magnoliopsida"
1156,"apg_v14","plantae","Paulliniaceae","Sapindaceae","Sapindales","Magnoliopsida"
1157,"apg_v14|col_v2025","plantae","Paulowniaceae","Paulowniaceae","Lamiales","Magnoliopsida"
1158,"apg_v14|col_v2025","plantae","Paviaceae","Sapindaceae","Sapindales","Magnoliopsida"
1159,"apg_v14|col_v2025","plantae","Pectiantiaceae","Saxifragaceae","Saxifragales","Magnoliopsida"
1160,"apg_v14|col_v2025","plantae","Pedaliaceae","Pedaliaceae","Lamiales","Magnoliopsida"
1161,"apg_v14|col_v2025","plantae","Pedicularidaceae","Orobanchaceae","Lamiales","Magnoliopsida"
1162,"apg_v14|col_v2025","plantae","Peganaceae","Nitrariaceae","Sapindales","Magnoliopsida"
1163,"apg_v14","plantae","Peliosanthaceae","Asparagaceae","Asparagales","Liliopsida"
1164,"apg_v14|col_v2025","plantae","Pellicieraceae","Tetrameristaceae","Ericales","Magnoliopsida"
1165,"apg_v14","plantae","Peltantheraceae","Peltantheraceae","Lamiales",NA
1166,"apg_v14|col_v2025","plantae","Penaeaceae","Penaeaceae","Myrtales","Magnoliopsida"
1167,"apg_v14|col_v2025","plantae","Pennantiaceae","Pennantiaceae","Apiales","Magnoliopsida"
1168,"apg_v14|col_v2025","plantae","Pentadiplandraceae","Pentadiplandraceae","Brassicales","Magnoliopsida"
1169,"apg_v14|col_v2025","plantae","Pentapetaceae","Malvaceae","Malvales","Magnoliopsida"
1170,"apg_v14|col_v2025","plantae","Pentaphragmataceae","Pentaphragmataceae","Asterales","Magnoliopsida"
1171,"apg_v14|col_v2025","plantae","Pentaphylacaceae","Pentaphylacaceae","Ericales","Magnoliopsida"
1172,"apg_v14","plantae","Pentastemonaceae","Stemonaceae","Pandanales","Liliopsida"
1173,"apg_v14|col_v2025","plantae","Penthoraceae","Penthoraceae","Saxifragales","Magnoliopsida"
1174,"apg_v14|col_v2025","plantae","Peperomiaceae","Piperaceae","Piperales","Magnoliopsida"
1175,"apg_v14|col_v2025","plantae","Peraceae","Peraceae","Malpighiales","Magnoliopsida"
1176,"apg_v14","plantae","Peranemataceae","Dryopteridaceae","Polypodiales (Eupolypod I)","Polypodiopsida"
1177,"apg_v14|col_v2025","plantae","Perdiciaceae","Asteraceae","Asterales","Magnoliopsida"
1178,"apg_v14|col_v2025","plantae","Peridiscaceae","Peridiscaceae","Saxifragales","Magnoliopsida"
1179,"apg_v14|col_v2025","plantae","Periplocaceae","Apocynaceae","Gentianales","Magnoliopsida"
1180,"apg_v14","plantae","Peripterygiaceae","Cardiopteridaceae","Aquifoliales","Magnoliopsida"
1181,"apg_v14|col_v2025","plantae","Perseaceae","Lauraceae","Laurales","Magnoliopsida"
1182,"apg_v14|col_v2025","plantae","Persicariaceae","Polygonaceae","Caryophyllales","Magnoliopsida"
1183,"apg_v14|col_v2025","plantae","Petenaeaceae","Petenaeaceae","Huerteales","Magnoliopsida"
1184,"apg_v14|col_v2025","plantae","Petermanniaceae","Petermanniaceae","Liliales","Liliopsida"
1185,"apg_v14|col_v2025","plantae","Petiveriaceae","Petiveriaceae","Caryophyllales","Magnoliopsida"
1186,"apg_v14","plantae","Petreaceae","Verbenaceae","Lamiales","Magnoliopsida"
1187,"apg_v14|col_v2025","plantae","Petrosaviaceae","Petrosaviaceae","Petrosaviales","Liliopsida"
1188,"apg_v14","plantae","Phalaridaceae","Poaceae","Poales","Liliopsida"
1189,"apg_v14|col_v2025","plantae","Phaleriaceae","Thymelaeaceae","Malvales","Magnoliopsida"
1190,"apg_v14","plantae","Pharaceae","Poaceae","Poales","Liliopsida"
1191,"apg_v14|col_v2025","plantae","Pharnaceaceae","Molluginaceae","Caryophyllales","Magnoliopsida"
1192,"apg_v14","plantae","Phaseolaceae","Fabaceae","Fabales","Magnoliopsida"
1193,"apg_v14|col_v2025","plantae","Phellinaceae","Phellinaceae","Asterales","Magnoliopsida"
1194,"apg_v14|col_v2025","plantae","Phelypaeaceae","Orobanchaceae","Lamiales","Magnoliopsida"
1195,"apg_v14","plantae","Pherosphaeraceae","Podocarpaceae","Cupressales","Pinopsida"
1196,"apg_v14|col_v2025","plantae","Philadelphaceae","Hydrangeaceae","Cornales","Magnoliopsida"
1197,"apg_v14|col_v2025","plantae","Philesiaceae","Philesiaceae","Liliales","Liliopsida"
1198,"apg_v14|col_v2025","plantae","Philippodendraceae","Malvaceae","Malvales","Magnoliopsida"
1199,"apg_v14|col_v2025","plantae","Philocrenaceae","Podostemaceae","Malpighiales","Magnoliopsida"
1200,"apg_v14","plantae","Philodendraceae","Araceae","Alismatales","Liliopsida"
1201,"apg_v14|col_v2025","plantae","Philydraceae","Philydraceae","Commelinales","Liliopsida"
1202,"apg_v14","plantae","Phleaceae","Poaceae","Poales","Liliopsida"
1203,"apg_v14","plantae","Phoenicaceae","Arecaceae","Arecales","Liliopsida"
1204,"apg_v14","plantae","Phoradendraceae","Santalaceae","Santalales","Magnoliopsida"
1205,"apg_v14","plantae","Phormiaceae","Asphodelaceae","Asparagales","Liliopsida"
1206,"apg_v14|col_v2025","plantae","Phrymaceae","Phrymaceae","Lamiales","Magnoliopsida"
1207,"apg_v14|col_v2025","plantae","Phylicaceae","Rhamnaceae","Rosales","Magnoliopsida"
1208,"apg_v14|col_v2025","plantae","Phyllanthaceae","Phyllanthaceae","Malpighiales","Magnoliopsida"
1209,"apg_v14|col_v2025","plantae","Phyllocladaceae","Podocarpaceae","Cupressales","Pinopsida"
1210,"apg_v14|col_v2025","plantae","Phyllonomaceae","Phyllonomaceae","Aquifoliales","Magnoliopsida"
1211,"apg_v14|col_v2025","plantae","Physenaceae","Physenaceae","Caryophyllales","Magnoliopsida"
1212,"apg_v14","plantae","Phytelephaceae","Arecaceae","Arecales","Liliopsida"
1213,"apg_v14|col_v2025","plantae","Phytocrenaceae","Icacinaceae","Icacinales","Magnoliopsida"
1214,"apg_v14|col_v2025","plantae","Phytolaccaceae","Phytolaccaceae","Caryophyllales","Magnoliopsida"
1215,"apg_v14|col_v2025","plantae","Piceaceae","Pinaceae","Pinales","Pinopsida"
1216,"apg_v14|col_v2025","plantae","Picramniaceae","Picramniaceae","Picramniales","Magnoliopsida"
1217,"apg_v14|col_v2025","plantae","Picridaceae","Asteraceae","Asterales","Magnoliopsida"
1218,"apg_v14|col_v2025","plantae","Picrodendraceae","Picrodendraceae","Malpighiales","Magnoliopsida"
1219,"apg_v14|col_v2025","plantae","Pilgerodendraceae","Cupressaceae","Cupressales","Pinopsida"
1220,"apg_v14|col_v2025","plantae","Pilocarpaceae","Rutaceae","Sapindales","Magnoliopsida"
1221,"apg_v14|col_v2025","plantae","Pilulariaceae","Marsileaceae","Marsileales","Polypodiopsida"
1222,"apg_v14|col_v2025","plantae","Pimpinellaceae","Apiaceae","Apiales","Magnoliopsida"
1223,"apg_v14|col_v2025","plantae","Pinaceae","Pinaceae","Pinales","Pinopsida"
1224,"apg_v14|col_v2025","plantae","Pinguiculaceae","Lentibulariaceae","Lamiales","Magnoliopsida"
1225,"apg_v14|col_v2025","plantae","Piperaceae","Piperaceae","Piperales","Magnoliopsida"
1226,"apg_v14|col_v2025","plantae","Piriquetaceae","Passifloraceae","Malpighiales","Magnoliopsida"
1227,"apg_v14|col_v2025","plantae","Pisoniaceae","Nyctaginaceae","Caryophyllales","Magnoliopsida"
1228,"apg_v14|col_v2025","plantae","Pistaciaceae","Anacardiaceae","Sapindales","Magnoliopsida"
1229,"apg_v14","plantae","Pistiaceae","Araceae","Alismatales","Liliopsida"
1230,"apg_v14|col_v2025","plantae","Pittosporaceae","Pittosporaceae","Apiales","Magnoliopsida"
1231,"apg_v14|col_v2025","plantae","Plagianthaceae","Malvaceae","Malvales","Magnoliopsida"
1232,"apg_v14","plantae","Plagiogyraceae","Plagiogyraceae","Cyatheales",NA
1233,"apg_v14|col_v2025","plantae","Plagiopteraceae","Celastraceae","Celastrales","Magnoliopsida"
1234,"apg_v14|col_v2025","plantae","Plantaginaceae","Plantaginaceae","Lamiales","Magnoliopsida"
1235,"apg_v14|col_v2025","plantae","Platanaceae","Platanaceae","Proteales","Magnoliopsida"
1236,"apg_v14|col_v2025","plantae","Platycaryaceae","Juglandaceae","Fagales","Magnoliopsida"
1237,"apg_v14|col_v2025","plantae","Platyceriaceae","Polypodiaceae","Polypodiales (Eupolypod I)","Polypodiopsida"
1238,"apg_v14|col_v2025","plantae","Platycladaceae","Cupressaceae","Cupressales","Pinopsida"
1239,"apg_v14","plantae","Platyspermataceae","Alseuosmiaceae","Asterales","Magnoliopsida"
1240,"apg_v14|col_v2025","plantae","Platystemonaceae","Papaveraceae","Ranunculales","Magnoliopsida"
1241,"apg_v14|col_v2025","plantae","Platyzomataceae","Pteridaceae","Polypodiales","Polypodiopsida"
1242,"apg_v14|col_v2025","plantae","Plectroniaceae","Penaeaceae","Myrtales","Magnoliopsida"
1243,"apg_v14|col_v2025","plantae","Pleurisanthaceae","Icacinaceae","Icacinales","Magnoliopsida"
1244,"apg_v14","plantae","Pleurisoriopsidaceae","Polypodiaceae","Polypodiales (Eupolypod I)","Polypodiopsida"
1245,"apg_v14|col_v2025","plantae","Plocospermataceae","Plocospermataceae","Lamiales","Magnoliopsida"
1246,"apg_v14|col_v2025","plantae","Plumbaginaceae","Plumbaginaceae","Caryophyllales","Magnoliopsida"
1247,"apg_v14|col_v2025","plantae","Plumeriaceae","Apocynaceae","Gentianales","Magnoliopsida"
1248,"apg_v14|col_v2025","plantae","Poaceae","Poaceae","Poales","Liliopsida"
1249,"apg_v14","plantae","Podoaceae","Anacardiaceae","Sapindales","Magnoliopsida"
1250,"apg_v14|col_v2025","plantae","Podocarpaceae","Podocarpaceae","Cupressales","Pinopsida"
1251,"apg_v14|col_v2025","plantae","Podophyllaceae","Berberidaceae","Ranunculales","Magnoliopsida"
1252,"apg_v14|col_v2025","plantae","Podostemaceae","Podostemaceae","Malpighiales","Magnoliopsida"
1253,"apg_v14|col_v2025","plantae","Polemoniaceae","Polemoniaceae","Ericales","Magnoliopsida"
1254,"apg_v14|col_v2025","plantae","Poliothyrsidaceae","Salicaceae","Malpighiales","Magnoliopsida"
1255,"apg_v14|col_v2025","plantae","Polpodaceae","Molluginaceae","Caryophyllales","Magnoliopsida"
1256,"apg_v14|col_v2025","plantae","Polycarpaeaceae","Caryophyllaceae","Caryophyllales","Magnoliopsida"
1257,"apg_v14|col_v2025","plantae","Polycnemaceae","Amaranthaceae","Caryophyllales","Magnoliopsida"
1258,"apg_v14|col_v2025","plantae","Polygalaceae","Polygalaceae","Fabales","Magnoliopsida"
1259,"apg_v14|col_v2025","plantae","Polygonaceae","Polygonaceae","Caryophyllales","Magnoliopsida"
1260,"apg_v14|col_v2025","plantae","Polygonanthaceae","Anisophylleaceae","Cucurbitales","Magnoliopsida"
1261,"apg_v14","plantae","Polygonataceae","Asparagaceae","Asparagales","Liliopsida"
1262,"apg_v14|col_v2025","plantae","Polyosmaceae","Escalloniaceae","Escalloniales","Magnoliopsida"
1263,"apg_v14","plantae","Polypremaceae","Tetrachondraceae","Lamiales",NA
1264,"apg_v14|col_v2025","plantae","Pontederiaceae","Pontederiaceae","Commelinales","Liliopsida"
1265,"apg_v14|col_v2025","plantae","Poranaceae","Convolvulaceae","Solanales","Magnoliopsida"
1266,"apg_v14","plantae","Porantheraceae","Phyllanthaceae","Malpighiales","Magnoliopsida"
1267,"apg_v14|col_v2025","plantae","Portulacaceae","Portulacaceae","Caryophyllales","Magnoliopsida"
1268,"apg_v14|col_v2025","plantae","Portulacariaceae","Didiereaceae","Caryophyllales","Magnoliopsida"
1269,"apg_v14|col_v2025","plantae","Posidoniaceae","Posidoniaceae","Alismatales","Liliopsida"
1270,"apg_v14|col_v2025","plantae","Potaliaceae","Gentianaceae","Gentianales","Magnoliopsida"
1271,"apg_v14|col_v2025","plantae","Potamogetonaceae","Potamogetonaceae","Alismatales","Liliopsida"
1272,"apg_v14|col_v2025","plantae","Potentillaceae","Rosaceae","Rosales","Magnoliopsida"
1273,"apg_v14|col_v2025","plantae","Poteriaceae","Rosaceae","Rosales","Magnoliopsida"
1274,"apg_v14","plantae","Pothaceae","Araceae","Alismatales","Liliopsida"
1275,"apg_v14|col_v2025","plantae","Pottingeriaceae","Celastraceae","Celastrales","Magnoliopsida"
1276,"apg_v14|col_v2025","plantae","Primulaceae","Primulaceae","Ericales","Magnoliopsida"
1277,"apg_v14","plantae","Prioniaceae","Thurniaceae","Poales","Liliopsida"
1278,"apg_v14|col_v2025","plantae","Prionotaceae","Ericaceae","Ericales","Magnoliopsida"
1279,"apg_v14|col_v2025","plantae","Prockiaceae","Salicaceae","Malpighiales","Magnoliopsida"
1280,"apg_v14|col_v2025","plantae","Proteaceae","Proteaceae","Proteales","Magnoliopsida"
1281,"apg_v14|col_v2025","plantae","Prumnopityaceae","Podocarpaceae","Cupressales","Pinopsida"
1282,"apg_v14|col_v2025","plantae","Prunaceae","Rosaceae","Rosales","Magnoliopsida"
1283,"apg_v14|col_v2025","plantae","Pseliaceae","Menispermaceae","Ranunculales","Magnoliopsida"
1284,"apg_v14","plantae","Pseudanthaceae","Picrodendraceae","Malpighiales","Magnoliopsida"
1285,"apg_v14","plantae","Pseudophoenicaceae","Arecaceae","Arecales","Liliopsida"
1286,"apg_v14|col_v2025","plantae","Psiloxylaceae","Myrtaceae","Myrtales","Magnoliopsida"
1287,"apg_v14|col_v2025","plantae","Psittacanthaceae","Loranthaceae","Santalales","Magnoliopsida"
1288,"apg_v14","plantae","Psychotriaceae","Rubiaceae","Gentianales","Magnoliopsida"
1289,"apg_v14|col_v2025","plantae","Psylliaceae","Plantaginaceae","Lamiales","Magnoliopsida"
1290,"apg_v14|col_v2025","plantae","Ptaeroxylaceae","Rutaceae","Sapindales","Magnoliopsida"
